a1,d,item,question,group,id
3.44156880341668,-4.93699012327473,smoczek,"ZABAWKI:",mowa,smoczek
5.69851645017658,-10.9970455273437,wiaderko,"ZABAWKI:",mowa,wiaderko
5.22646474629554,-7.19322399857834,buty,"UBRANIA:",mowa,buty
6.670967791837,-10.2089175929897,czapka,"UBRANIA:",mowa,czapka
3.83187501500271,-8.18041172770049,guzik,"UBRANIA:",mowa,guzik
4.14208234716908,-9.32867398722501,kapelusz,"UBRANIA:",mowa,kapelusz
6.08911287646268,-14.0063969001957,kieszeń,"UBRANIA:",mowa,kieszeń
4.65113427913708,-10.8682151033367,koszula,"UBRANIA:",mowa,koszula
5.98965497201199,-10.9114074847569,kurtka,"UBRANIA:",mowa,kurtka
4.89999255811039,-9.55561977219077,majtki,"UBRANIA:",mowa,majtki
5.67185685599648,-10.0737862562432,pantofle/kapcie,"UBRANIA:",mowa,pantofle/kapcie 
4.87619804577611,-8.03938447734013,pieluszka/pampers,"UBRANIA:",mowa,pieluszka/pampers
6.58669410866612,-12.3966460900463,piżama,"UBRANIA:",mowa,piżama
5.75581654716047,-12.1691977705467,rajstopy/rajtuzy,"UBRANIA:",mowa,rajstopy/rajtuzy 
4.25090455307298,-9.51309011351657,rękawiczki,"UBRANIA:",mowa,rękawiczki
5.96630992337299,-10.2189104447409,skarpetki,"UBRANIA:",mowa,skarpetki
5.46307458693335,-10.3954037091902,spodnie,"UBRANIA:",mowa,spodnie
5.61582441524333,-11.3717114136163,sukienka,"UBRANIA:",mowa,sukienka
6.93006116289451,-14.0587721178972,sweter,"UBRANIA:",mowa,sweter
6.0723120512305,-12.4978737202097,szalik,"UBRANIA:",mowa,szalik
5.88805610217168,-12.2850714867299,śliniaczek,"UBRANIA:",mowa,śliniaczek
6.86131599101601,-13.0409210338048,ubranie,"UBRANIA:",mowa,ubranie
5.06886842472195,-10.6177067916503,broda,"CZĘŚCI CIAŁA:",mowa,broda
5.46342911161209,-8.92013878957718,brzuch,"CZĘŚCI CIAŁA:",mowa,brzuch
5.86412145895671,-9.16847325762805,buzia,"CZĘŚCI CIAŁA:",mowa,buzia
6.722646602176,-13.6786579549446,czoło,"CZĘŚCI CIAŁA:",mowa,czoło
4.81613843015508,-8.15282883073129,głowa,"CZĘŚCI CIAŁA:",mowa,głowa
7.13327759532831,-13.7111238236222,język,"CZĘŚCI CIAŁA:",mowa,język
7.04049672972371,-13.7676972723517,kolano,"CZĘŚCI CIAŁA:",mowa,kolano
7.20480932636147,-11.5735403298574,noga,"CZĘŚCI CIAŁA:",mowa,noga
5.5553423228071,-8.02475750287274,nos,"CZĘŚCI CIAŁA:",mowa,nos
3.96078840255623,-5.18353403746705,oko,"CZĘŚCI CIAŁA:",mowa,oko
8.3457522204866,-14.529175303993,palec,"CZĘŚCI CIAŁA:",mowa,palec
4.78188898807757,-10.6678705793936,paznokcie/pazurki,"CZĘŚCI CIAŁA:",mowa,paznokcie/pazurki
4.38380302327796,-7.68418940266363,pępek,"CZĘŚCI CIAŁA:",mowa,pępek
8.09246447797337,-15.6451669425903,plecy,"CZĘŚCI CIAŁA:",mowa,plecy
6.14791215501479,-9.05580535012405,pupa,"CZĘŚCI CIAŁA:",mowa,pupa
8.8853554545759,-15.3957374174054,ręka,"CZĘŚCI CIAŁA:",mowa,ręka
8.67460952467039,-16.8381547497551,szyja,"CZĘŚCI CIAŁA:",mowa,szyja
6.63519676911634,-10.3423957720652,ucho,"CZĘŚCI CIAŁA:",mowa,ucho
6.60009028847451,-11.3844110322863,włosy,"CZĘŚCI CIAŁA:",mowa,włosy
8.56499701144215,-16.2274075403923,ząb,"CZĘŚCI CIAŁA:",mowa,ząb
4.65151525586415,-10.567676411571,balkon,"W DOMU — POMIESZCZENIA, SPRZĘTY, MEBLE:",mowa,balkon
4.98648174338399,-8.89998062107004,drzwi,"W DOMU — POMIESZCZENIA, SPRZĘTY, MEBLE:",mowa,drzwi
6.27162678770087,-12.6262197978975,dywan,"W DOMU — POMIESZCZENIA, SPRZĘTY, MEBLE:",mowa,dywan
9.48954993242401,-18.6680472953734,fotel,"W DOMU — POMIESZCZENIA, SPRZĘTY, MEBLE:",mowa,fotel
6.44595389319478,-12.5195564364757,krzesło,"W DOMU — POMIESZCZENIA, SPRZĘTY, MEBLE:",mowa,krzesło
5.38355661847916,-10.4768673734598,kuchnia,"W DOMU — POMIESZCZENIA, SPRZĘTY, MEBLE:",mowa,kuchnia
7.48892870662418,-15.2366001793656,lodówka,"W DOMU — POMIESZCZENIA, SPRZĘTY, MEBLE:",mowa,lodówka
6.59592212011663,-12.7783956553299,łazienka,"W DOMU — POMIESZCZENIA, SPRZĘTY, MEBLE:",mowa,łazienka
7.46214644644511,-13.5953702106928,łóżko,"W DOMU — POMIESZCZENIA, SPRZĘTY, MEBLE:",mowa,łóżko
3.33082891138024,-6.70550037009649,odkurzacz,"W DOMU — POMIESZCZENIA, SPRZĘTY, MEBLE:",mowa,odkurzacz
5.35873165880814,-9.23196723790333,okno,"W DOMU — POMIESZCZENIA, SPRZĘTY, MEBLE:",mowa,okno
5.64660892046539,-11.9710114945338,podłoga,"W DOMU — POMIESZCZENIA, SPRZĘTY, MEBLE:",mowa,podłoga
7.3195566280016,-14.6397757454721,pokój,"W DOMU — POMIESZCZENIA, SPRZĘTY, MEBLE:",mowa,pokój
10.5739992645368,-23.5287950016906,półka/regał,"W DOMU — POMIESZCZENIA, SPRZĘTY, MEBLE:",mowa,półka/regał
5.85259871552906,-11.3333343389347,pralka,"W DOMU — POMIESZCZENIA, SPRZĘTY, MEBLE:",mowa,pralka
5.88761458295717,-12.1659991748534,schody,"W DOMU — POMIESZCZENIA, SPRZĘTY, MEBLE:",mowa,schody
7.22220563660161,-13.5601949830021,stół,"W DOMU — POMIESZCZENIA, SPRZĘTY, MEBLE:",mowa,stół
7.94096175239715,-16.4191810432244,szafa,"W DOMU — POMIESZCZENIA, SPRZĘTY, MEBLE:",mowa,szafa
4.99653776307612,-11.8953017992228,szuflada,"W DOMU — POMIESZCZENIA, SPRZĘTY, MEBLE:",mowa,szuflada
12.369714828788,-25.6673651974344,ściana,"W DOMU — POMIESZCZENIA, SPRZĘTY, MEBLE:",mowa,ściana
5.48117249059379,-10.0522000242941,telewizor,"W DOMU — POMIESZCZENIA, SPRZĘTY, MEBLE:",mowa,telewizor
5.2164355877887,-10.0642205795004,ubikacja/ustęp,"W DOMU — POMIESZCZENIA, SPRZĘTY, MEBLE:",mowa,ubikacja/ustęp 
7.29653892192285,-13.68672955023,wanna,"W DOMU — POMIESZCZENIA, SPRZĘTY, MEBLE:",mowa,wanna
5.41529306343508,-9.58553505348108,wózek,"W DOMU — POMIESZCZENIA, SPRZĘTY, MEBLE:",mowa,wózek
5.03711080837477,-8.53423750471198,butelka,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,butelka
4.85572053261189,-10.5590680897083,garnek,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,garnek
4.67039582958661,-10.4698733548256,gazeta,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,gazeta
5.52323620552645,-12.0100100425578,grzebień,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,grzebień
4.75277752776638,-8.6420468407103,klucz,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,klucz
6.343333483829,-11.4074284280265,koc/kołdra,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,koc/kołdra
8.69137108487489,-18.2714166319487,koszyk,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,koszyk
8.01710416705199,-14.0027152572643,kubek,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,kubek
3.1271587992038,-5.79490213847542,lampa,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,lampa
4.23460594201288,-9.48539047685978,lekarstwa/tabletki,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,lekarstwa/tabletki 
4.37117558161535,-9.82721145977856,lustro,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,lustro
5.56213051870177,-10.2370950842375,łyżka,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,łyżka
6.66653928108398,-13.107188126559,mydło,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,mydło
4.80237832462212,-8.67148159587017,nocnik,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,nocnik
3.88228647889662,-8.99581640861514,nożyczki,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,nożyczki
4.31464328911805,-9.09211345840025,nóż,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,nóż
4.76046841708519,-8.88842804417635,okulary,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,okulary
6.30975220270025,-13.0522095689847,pieniądze,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,pieniądze
4.8514243627805,-9.18450561994916,poduszka,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,poduszka
7.70791198550758,-15.9714925056739,pudełko,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,pudełko
3.50125268163485,-7.19660800352683,radio,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,radio
8.81954460153017,-17.7515972184673,ręcznik,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,ręcznik
4.99763032213721,-9.71199892342323,szczoteczka do zębów,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,szczoteczka do zębów 
5.8933597399061,-12.2946634349963,szklanka,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,szklanka
8.2557971357475,-17.6204724751438,szmata/ścierka,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,szmata/ścierka 
4.22053406402616,-8.26807097726311,śmieci,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,śmieci
5.66007989046832,-10.7143823258981,talerz,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,talerz
3.65520561437603,-5.75811873415472,telefon/komórka,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,telefon/komórka 
5.35305030236574,-11.0126352694751,torebka,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,torebka
10.2891831486534,-20.5698718060018,widelec,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,widelec
6.46661658723021,-12.755871792344,zdjęcie/fotografia,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,zdjęcie/fotografia 
3.87839464177381,-7.04813475702709,zegarek,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,zegarek
2.68904332593686,-7.19620071786589,żelazko,"PRZEDMIOTY DOMOWEGO UŻYTKU:",mowa,żelazko 
3.56262591764154,-6.41241083396846,deszcz,"POZA DOMEM:",mowa,deszcz
5.66070572539287,-8.70394247031646,dom,"POZA DOMEM:",mowa,dom
5.91304284934999,-10.9857950518531,drzewo,"POZA DOMEM:",mowa,drzewo
5.71812412969578,-11.189824961903,kamień,"POZA DOMEM:",mowa,kamień
4.34244871928607,-8.92361436967942,kijek/patyk,"POZA DOMEM:",mowa,kijek/patyk 
3.98609917298111,-8.56087819153566,kościół,"POZA DOMEM:",mowa,kościół
5.72605161106999,-11.2031725174562,księżyc,"POZA DOMEM:",mowa,księżyc
4.89258962022261,-8.19190956220727,kwiatek,"POZA DOMEM:",mowa,kwiatek
6.89739266628928,-13.0086401089204,listek,"POZA DOMEM:",mowa,listek
3.99250029783072,-6.84467559120381,na dwór/na pole,"POZA DOMEM:",mowa,na dwór/na pole 
5.08510391678861,-10.2101538621757,niebo,"POZA DOMEM:",mowa,niebo
8.16089051815412,-14.7553459853876,piasek/piaskownica,"POZA DOMEM:",mowa,piasek/piaskownica
6.69458949031451,-13.3816164715265,praca,"POZA DOMEM:",mowa,praca
13.672961250976,-28.9700297836011,sanki,"POZA DOMEM:",mowa,sanki
5.34167788709653,-10.8986524220017,sklep,"POZA DOMEM:",mowa,sklep
5.83549876543481,-11.7535613720671,słońce,"POZA DOMEM:",mowa,słońce
3.00562526420964,-5.45600301094594,spacer,"POZA DOMEM:",mowa,spacer
6.9848150638358,-13.7839140315353,trawa,"POZA DOMEM:",mowa,trawa
9.05920989904165,-18.788789367385,ulica,"POZA DOMEM:",mowa,ulica
5.22628753724763,-8.91773250858429,woda,"POZA DOMEM:",mowa,woda
7.8790455033719,-16.4790344349343,ziemia,"POZA DOMEM:",mowa,ziemia
2.20569472842585,-0.450638661628473,babcia,"OSOBY:",mowa,babcia
4.00982539085465,-7.76327794398089,chłopiec,"OSOBY:",mowa,chłopiec
2.9582891491043,-3.57871616046965,ciocia,"OSOBY:",mowa,ciocia
4.99966454981797,-10.4042014653118,doktor/lekarz,"OSOBY:",mowa,doktor/lekarz 
2.4415546033686,-1.69229900312942,dziadek/dziadzio,"OSOBY:",mowa,dziadek/dziadzio 
2.97433961644538,-2.73413404420105,dzidzi/dzidziuś,"OSOBY:",mowa,dzidzi/dzidziuś 
3.32355685754995,-4.69886097457607,dzieci,"OSOBY:",mowa,dzieci
3.76866139790864,-6.83450411694161,dziewczynka,"OSOBY:",mowa,dziewczynka
2.63343619277415,-4.04550779721306,[imię zwierzątka],"OSOBY:",mowa,imię zwierzątka
3.15879866431474,-7.72840570399481,ludzie,"OSOBY:",mowa,ludzie
2.23081460845664,0.198774180480755,mama/mamusia,"OSOBY:",mowa,mama/mamusia 
3.61938153285664,-5.08740327937514,pan,"OSOBY:",mowa,pan
3.78883218013648,-5.93873528206069,pani,"OSOBY:",mowa,pani
2.19386241185647,0.001459719340875,tata/tatuś,"OSOBY:",mowa,tata/tatuś
2.26825872902993,-3.33881736121867,[własne imię dziecka],"OSOBY:",mowa,własne imię dziecka 
3.01209636824667,-5.21806781442749,wujek,"OSOBY:",mowa,wujek
2.80274723180916,-3.65147968385017,cześć,"FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI:",mowa,cześć
3.39740170614851,-7.18604255178762,dzień dobry,"FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI:",mowa,dzień dobry 
3.20482319867195,-6.10880276211012,do widzenia,"FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI:",mowa,do widzenia 
3.52878200979704,-7.23670352232586,dobranoc,"FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI:",mowa,dobranoc
3.67967631690195,-6.09581653950554,dziękuję,"FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI:",mowa,dziękuję
4.02559395734335,-7.21893593162447,proszę,"FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI:",mowa,proszę
4.92847148113089,-10.1092026062033,przepraszam,"FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI:",mowa,przepraszam
2.7802875985959,-2.89001085054752,halo,"FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI:",mowa,halo
2.54589115190824,-0.255331794682077,"pa, pa ","FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI:",mowa,"pa, pa "
2.81696698609672,-1.64943502842293,tak,"FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI:",mowa,tak
2.64303689517953,-0.851103864094852,nie,"FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI:",mowa,nie
2.86365044152701,-3.33988740343681,siusiu/siku/sisi,"FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI:",mowa,siusiu/siku/sisi
3.23712621798468,-4.70202952095853,kupka,"FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI:",mowa,kupka
1.81201225791401,-2.65660769773303,kosi-kosi łapci,"FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI:",mowa,kosi-kosi łapci 
2.31316966637785,-5.20310584374008,idzie rak nieborak,"FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI:",mowa,idzie rak nieborak 
1.81074477162843,-4.4211606355098,sroczka kaszkę warzyła,"FORMUŁY, ZABAWY, RUTYNOWE CZYNNOŚCI:",mowa,sroczka kaszkę warzyła
2.00563425038083,-0.841728211473656,be,"PRZYMIOTNIKI I PRZYSŁÓWKI:",mowa,be
3.98704375340701,-9.68168938705395,biały,"PRZYMIOTNIKI I PRZYSŁÓWKI:",mowa,biały
4.20769730880935,-7.40578952958344,brudny,"PRZYMIOTNIKI I PRZYSŁÓWKI:",mowa,brudny
2.96252693179512,-5.93727631593866,brzydki/brzydko,"PRZYMIOTNIKI I PRZYSŁÓWKI:",mowa,brzydki/brzydko
2.57339769010962,-3.45175595157031,cacy/cacany,"PRZYMIOTNIKI I PRZYSŁÓWKI:",mowa,cacy/cacany 
4.84873274360171,-10.2388711622038,chory,"PRZYMIOTNIKI I PRZYSŁÓWKI:",mowa,chory
3.08231485141935,-4.7921736620468,cicho,"PRZYMIOTNIKI I PRZYSŁÓWKI:",mowa,cicho
3.4662983107274,-6.89578936974934,ciemno,"PRZYMIOTNIKI I PRZYSŁÓWKI:",mowa,ciemno
2.80645701526247,-5.21367339205806,ciepły/ciepło,"PRZYMIOTNIKI I PRZYSŁÓWKI:",mowa,ciepły/ciepło 
4.37694512505178,-9.5303450933247,ciężki,"PRZYMIOTNIKI I PRZYSŁÓWKI:",mowa,ciężki
